66.00000  	2.73537  	34.79509  	18.80831  
66.25000  	2.73929  	35.02185  	18.80255  
66.50000  	2.74170  	35.31868  	18.31455  
66.75000  	2.74882  	35.53225  	18.57473  
67.00000  	2.74929  	35.75923  	18.90694  
67.25000  	2.74609  	36.02601  	18.51441  
67.50000  	2.74711  	36.25574  	18.72781  
67.75000  	2.74072  	36.46246  	18.53180  
68.00000  	2.73999  	36.68238  	18.45401  
68.25000  	2.73814  	36.87220  	18.59806  
68.50000  	2.73205  	37.06691  	18.82030  
68.75000  	2.73580  	37.21702  	18.86251  
69.00000  	2.73843  	37.39029  	18.87996  
69.25000  	2.73921  	37.57634  	19.07486  
69.50000  	2.73422  	37.76458  	18.84692  
69.75000  	2.72716  	37.95511  	18.65866  
70.00000  	2.72657  	38.16982  	19.12437  
70.25000  	2.74407  	38.39962  	18.79368  
70.50000  	2.77556  	38.57992  	18.86554  
70.75000  	2.80785  	38.66494  	18.89740  
71.00000  	2.83515  	38.71222  	18.67837  
71.25000  	2.86625  	38.78844  	18.52675  
71.50000  	2.89003  	38.93949  	18.71688  
71.75000  	2.91750  	39.14376  	18.92541  
72.00000  	2.94644  	39.36856  	18.92147  
72.25000  	2.98720  	39.62430  	18.80215  
72.50000  	3.02062  	39.89373  	18.52927  
72.75000  	3.06198  	40.12671  	18.73920  
73.00000  	3.12149  	40.37925  	18.80489  
73.25000  	3.17428  	40.62043  	19.13982  
73.50000  	3.24534  	40.85582  	19.07212  
73.75000  	3.32682  	41.07098  	19.44054  
74.00000  	3.41875  	41.30625  	19.07983  
74.25000  	3.52319  	41.56075  	19.27141  
74.50000  	3.62923  	41.78970  	19.26644  
74.75000  	3.74347  	42.00969  	18.96358  
75.00000  	3.85404  	42.21979  	19.03395  
75.25000  	3.95206  	42.41044  	19.27579  
75.50000  	4.05187  	42.59588  	19.13216  
75.75000  	4.16038  	42.77493  	19.29782  
76.00000  	4.28145  	42.96537  	18.99303  
76.25000  	4.25422  	43.12977  	18.72309  
76.50000  	3.93955  	43.29175  	18.84040  
76.75000  	3.59534  	43.45203  	19.05178  
77.00000  	3.32126  	43.60297  	18.92861  
77.25000  	3.12305  	43.74569  	18.93592  
77.50000  	2.97787  	43.87620  	19.07107  
77.75000  	2.88359  	44.00462  	18.93647  
78.00000  	2.81731  	44.18634  	18.96413  
78.25000  	2.78943  	44.34194  	18.66274  
78.50000  	2.84030  	44.50427  	19.14815  
78.75000  	3.05754  	44.63921  	18.97704  
79.00000  	3.48617  	44.77677  	19.07149  
79.25000  	3.97867  	44.90194  	18.78574  
79.50000  	4.19111  	45.01935  	19.12052  
79.75000  	4.04134  	45.12780  	19.02086  
80.00000  	3.69977  	45.22721  	19.29761  
80.25000  	3.34949  	45.32911  	19.44799  
80.50000  	3.08549  	45.42157  	19.13340  
80.75000  	2.93563  	45.50663  	19.35003  
81.00000  	2.84700  	45.56427  	19.40156  
81.25000  	2.78800  	45.64169  	19.56922  
81.50000  	2.73510  	45.72788  	19.14156  
81.75000  	2.67967  	45.79946  	19.09220  
82.00000  	2.63644  	45.87526  	19.20182  
82.25000  	2.60278  	45.93853  	19.51715  
82.50000  	2.57718  	45.98914  	19.23567  
82.75000  	2.56218  	46.01887  	19.37539  
83.00000  	2.55044  	46.03673  	19.19164  
83.25000  	2.53906  	46.07224  	19.26860  
83.50000  	2.53700  	46.11003  	19.09997  
83.75000  	2.53336  	46.14857  	19.30331  
84.00000  	2.53185  	46.20753  	19.03650  
84.25000  	2.52828  	46.24631  	19.07702  
84.50000  	2.52947  	46.28848  	19.19317  
84.75000  	2.53500  	46.34104  	19.21517  
85.00000  	2.55425  	46.39071  	18.82900  
85.25000  	2.57455  	46.44397  	18.97093  
85.50000  	2.58737  	46.46853  	19.20211  
85.75000  	2.60493  	46.50983  	19.12552  
86.00000  	2.60942  	46.55073  	19.16628  
86.25000  	2.60056  	46.58583  	19.11894  
86.50000  	2.58981  	46.62563  	19.34690  
86.75000  	2.57363  	46.66347  	19.45692  
87.00000  	2.55299  	46.70002  	19.44051  
87.25000  	2.53385  	46.74189  	19.45056  
87.50000  	2.52746  	46.76454  	19.22691  
87.75000  	2.52489  	46.79482  	19.32618  
88.00000  	2.53871  	46.83197  	19.72998  
88.25000  	2.56503  	46.86308  	19.47879  
88.50000  	2.62559  	46.88984  	19.11219  
88.75000  	2.70498  	46.91209  	19.24037  
89.00000  	2.78074  	46.91616  	19.52746  
89.25000  	2.83324  	46.88972  	19.50844  
89.50000  	2.87638  	46.83550  	19.33089  
